order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,category,segment,size,cogs,order_date,payment_method,order_status,order_source,zip,region,promo_name,promo_type,discount_value,promo_channel,stackable_flag,order_year,order_month,order_dow,gross_revenue,net_revenue,line_cogs,gross_profit,discount_rate,has_promo
6445,966,7,5797.81,0.0,,,Streetwear,Everyday,L,3333.336651862716,2012-07-30,paypal,delivered,paid_search,57106,Central,,,,,,2012,7,0,40584.670000000006,40584.670000000006,23333.35656303901,17251.313436960994,0.0,0
6446,826,5,12456.23,0.0,,,Streetwear,Balanced,L,12093.885157049066,2012-07-31,cod,delivered,email_campaign,60002,Central,,,,,,2012,7,1,62281.149999999994,62281.149999999994,60469.42578524533,1811.724214754664,0.0,0
6447,1766,6,8741.96,0.0,,,Streetwear,Performance,L,5203.892677846154,2012-08-01,apple_pay,delivered,paid_search,60010,Central,,,,,,2012,8,2,52451.759999999995,52451.759999999995,31223.356067076922,21228.403932923073,0.0,0
6448,1041,1,11814.39,0.0,,,Streetwear,Everyday,M,6095.835739528302,2012-08-01,credit_card,cancelled,paid_search,60018,Central,,,,,,2012,8,2,11814.39,11814.39,6095.835739528302,5718.5542604716975,0.0,0
6449,2082,2,4132.46,0.0,,,Streetwear,Everyday,L,3089.418532299212,2012-08-01,credit_card,delivered,organic_search,60046,Central,,,,,,2012,8,2,8264.92,8264.92,6178.837064598424,2086.082935401576,0.0,0
6451,725,4,1337.2,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-07-31,apple_pay,delivered,paid_search,60081,Central,,,,,,2012,7,1,5348.8,5348.8,5096.988305084745,251.81169491525543,0.0,0
6451,726,7,1346.41,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-31,apple_pay,delivered,paid_search,60081,Central,,,,,,2012,7,1,9424.87,9424.87,8919.729533898304,505.1404661016968,0.0,0
6454,981,4,2084.73,0.0,,,Streetwear,Everyday,M,1931.28343469064,2012-08-01,cod,cancelled,paid_search,60134,Central,,,,,,2012,8,2,8338.92,8338.92,7725.13373876256,613.7862612374402,0.0,0
6455,990,6,5371.21,0.0,,,Streetwear,Everyday,L,3895.0904670987866,2012-07-29,apple_pay,delivered,social_media,60137,Central,,,,,,2012,7,6,32227.260000000002,32227.260000000002,23370.542802592718,8856.717197407284,0.0,0
6456,1916,8,3458.47,0.0,,,Casual,All-weather,S,3381.9527860727726,2012-07-31,credit_card,delivered,paid_search,60435,Central,,,,,,2012,7,1,27667.76,27667.76,27055.62228858218,612.1377114178176,0.0,0
6457,2359,5,5350.82,0.0,,,Streetwear,Everyday,XL,3136.7588660419133,2012-07-30,credit_card,delivered,organic_search,60441,Central,,,,,,2012,7,0,26754.1,26754.1,15683.794330209566,11070.305669790432,0.0,0
6458,2400,2,1082.65,0.0,,,GenZ,Trendy,S,1053.798008379888,2012-08-01,credit_card,delivered,organic_search,60510,Central,,,,,,2012,8,2,2165.3,2165.3,2107.596016759776,57.70398324022426,0.0,0
6459,2053,6,4151.13,0.0,,,Streetwear,Performance,M,2068.3965302835823,2012-08-01,credit_card,returned,paid_search,60613,Central,,,,,,2012,8,2,24906.78,24906.78,12410.379181701494,12496.400818298505,0.0,0
6460,2083,1,3807.46,0.0,,,Streetwear,Everyday,XL,3180.913384396092,2012-07-30,paypal,delivered,organic_search,60625,Central,,,,,,2012,7,0,3807.46,3807.46,3180.913384396092,626.5466156039079,0.0,0
6462,2054,4,7092.16,0.0,,,Streetwear,Performance,L,6718.021493857494,2012-08-02,cod,cancelled,referral,60630,Central,,,,,,2012,8,3,28368.64,28368.64,26872.085975429974,1496.554024570025,0.0,0
6463,2384,5,7699.09,0.0,,,Streetwear,Everyday,S,4305.373929324572,2012-08-02,paypal,delivered,social_media,60638,Central,,,,,,2012,8,3,38495.45,38495.45,21526.869646622858,16968.58035337714,0.0,0
6464,681,3,8670.61,0.0,,,Streetwear,Everyday,M,8272.446178709677,2012-08-01,bank_transfer,delivered,email_campaign,60639,Central,,,,,,2012,8,2,26011.83,26011.83,24817.33853612903,1194.4914638709706,0.0,0
6467,2054,5,7137.09,0.0,,,Streetwear,Performance,L,6718.021493857494,2012-08-01,credit_card,delivered,organic_search,60804,Central,,,,,,2012,8,2,35685.45,35685.45,33590.10746928747,2095.342530712529,0.0,0
6468,2234,7,817.2,0.0,,,Outdoor,Activewear,L,609.0684853123382,2012-07-31,credit_card,delivered,organic_search,61281,Central,,,,,,2012,7,1,5720.400000000001,5720.400000000001,4263.479397186367,1456.9206028136332,0.0,0
6468,2235,5,814.79,0.0,,,Outdoor,Activewear,XL,614.042802838654,2012-07-31,credit_card,delivered,organic_search,61281,Central,,,,,,2012,7,1,4073.95,4073.95,3070.21401419327,1003.7359858067298,0.0,0
6469,1000,5,1197.15,0.0,,,GenZ,Trendy,S,915.3845572338593,2012-07-30,apple_pay,delivered,social_media,61910,East,,,,,,2012,7,0,5985.75,5985.75,4576.922786169296,1408.8272138307038,0.0,0
6470,964,5,3826.19,0.0,,,Streetwear,Everyday,S,2223.9762222529,2012-08-01,paypal,delivered,referral,61944,East,,,,,,2012,8,2,19130.95,19130.95,11119.881111264498,8011.068888735503,0.0,0
6472,635,2,11115.32,0.0,,,Streetwear,Everyday,XL,9205.430477941176,2012-07-29,cod,delivered,paid_search,62548,Central,,,,,,2012,7,6,22230.64,22230.64,18410.860955882352,3819.7790441176476,0.0,0
6473,573,8,3731.48,0.0,,,Streetwear,Everyday,M,2813.7576464516133,2012-07-29,credit_card,delivered,social_media,62939,Central,,,,,,2012,7,6,29851.84,29851.84,22510.061171612906,7341.778828387094,0.0,0
6474,550,5,5186.6,0.0,,,Streetwear,Everyday,L,3404.7427264494163,2012-08-02,paypal,delivered,paid_search,62959,Central,,,,,,2012,8,3,25933.0,25933.0,17023.713632247083,8909.286367752917,0.0,0
6475,989,5,5389.68,0.0,,,Streetwear,Everyday,M,2638.603092683544,2012-07-30,credit_card,delivered,paid_search,63011,Central,,,,,,2012,7,0,26948.4,26948.4,13193.015463417722,13755.38453658228,0.0,0
6479,671,2,11426.88,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-30,cod,returned,paid_search,64089,Central,,,,,,2012,7,0,22853.76,22853.76,15732.927824210528,7120.83217578947,0.0,0
6480,2045,7,5608.7,0.0,,,Streetwear,Performance,M,2996.370724257556,2012-08-02,credit_card,delivered,organic_search,64134,Central,,,,,,2012,8,3,39260.9,39260.9,20974.595069802894,18286.304930197108,0.0,0
6481,671,3,11394.51,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-08-02,paypal,delivered,organic_search,64506,Central,,,,,,2012,8,3,34183.53,34183.53,23599.391736315793,10584.138263684206,0.0,0
6481,2400,8,1115.69,0.0,,,GenZ,Trendy,S,1053.798008379888,2012-08-02,paypal,delivered,organic_search,64506,Central,,,,,,2012,8,3,8925.52,8925.52,8430.384067039104,495.13593296089675,0.0,0
6482,1425,3,3574.07,0.0,,,Outdoor,Activewear,M,2233.535626234114,2012-07-30,cod,returned,organic_search,65301,Central,,,,,,2012,7,0,10722.210000000001,10722.210000000001,6700.606878702341,4021.6031212976595,0.0,0
6482,1426,8,3847.02,0.0,,,Outdoor,Activewear,L,1877.2887179799327,2012-07-30,cod,returned,organic_search,65301,Central,,,,,,2012,7,0,30776.16,30776.16,15018.309743839462,15757.850256160538,0.0,0
6483,1942,1,1489.15,0.0,,,Outdoor,Activewear,L,1407.896983576642,2012-07-29,credit_card,delivered,direct,65336,Central,,,,,,2012,7,6,1489.15,1489.15,1407.896983576642,81.25301642335808,0.0,0
6483,1943,4,1475.23,0.0,,,Outdoor,Activewear,XL,1063.7773208540143,2012-07-29,credit_card,delivered,direct,65336,Central,,,,,,2012,7,6,5900.92,5900.92,4255.109283416057,1645.8107165839428,0.0,0
6484,2352,8,4240.87,0.0,,,Streetwear,Performance,S,3680.968519087248,2012-07-29,credit_card,delivered,social_media,65473,Central,,,,,,2012,7,6,33926.96,33926.96,29447.748152697983,4479.211847302016,0.0,0
6485,910,7,5276.88,0.0,,,Streetwear,Performance,L,4846.178815517877,2012-07-29,credit_card,delivered,paid_search,65588,Central,,,,,,2012,7,6,36938.16,36938.16,33923.25170862514,3014.9082913748643,0.0,0
6486,757,8,903.88,0.0,,,Outdoor,Activewear,M,566.9526588414495,2012-07-31,apple_pay,cancelled,paid_search,65711,Central,,,,,,2012,7,1,7231.04,7231.04,4535.621270731596,2695.4187292684037,0.0,0
6486,758,2,887.23,0.0,,,Outdoor,Activewear,L,845.9321908267269,2012-07-31,apple_pay,cancelled,paid_search,65711,Central,,,,,,2012,7,1,1774.46,1774.46,1691.8643816534538,82.59561834654619,0.0,0
6487,1201,3,6836.97,0.0,,,Streetwear,Everyday,M,6443.621163,2012-07-31,credit_card,delivered,referral,65775,Central,,,,,,2012,7,1,20510.91,20510.91,19330.863489,1180.0465110000005,0.0,0
6487,1347,8,3800.88,0.0,,,Outdoor,Activewear,XL,3697.828322834645,2012-07-31,credit_card,delivered,referral,65775,Central,,,,,,2012,7,1,30407.04,30407.04,29582.62658267716,824.4134173228413,0.0,0
6488,1348,6,3830.41,0.0,,,Outdoor,Activewear,S,3079.707125291339,2012-08-02,credit_card,delivered,direct,65775,Central,,,,,,2012,8,3,22982.46,22982.46,18478.242751748032,4504.217248251967,0.0,0
6490,1182,4,2240.76,0.0,,,Streetwear,Performance,L,2109.539241679873,2012-07-29,credit_card,delivered,email_campaign,68503,Central,,,,,,2012,7,6,8963.04,8963.04,8438.156966719493,524.8830332805082,0.0,0
6491,1186,2,4646.05,0.0,,,Streetwear,Performance,L,2901.113711337278,2012-07-31,credit_card,cancelled,organic_search,68504,Central,,,,,,2012,7,1,9292.1,9292.1,5802.227422674556,3489.8725773254446,0.0,0
6492,2327,2,7565.43,0.0,,,Streetwear,Performance,XL,6976.112251565762,2012-07-30,credit_card,cancelled,organic_search,69162,Central,,,,,,2012,7,0,15130.86,15130.86,13952.224503131523,1178.6354968684773,0.0,0
6493,1818,8,2368.1,0.0,,,GenZ,Trendy,L,2390.015096715328,2012-07-30,credit_card,delivered,organic_search,70118,Central,,,,,,2012,7,0,18944.8,18944.8,19120.120773722625,-175.32077372262574,0.0,0
6494,992,5,3453.24,0.0,,,Streetwear,Everyday,S,2504.7917090290457,2012-08-01,cod,delivered,organic_search,70639,Central,,,,,,2012,8,2,17266.199999999997,17266.199999999997,12523.95854514523,4742.241454854768,0.0,0
6495,635,2,10605.39,0.0,,,Streetwear,Everyday,XL,9205.430477941176,2012-08-01,paypal,delivered,referral,70665,Central,,,,,,2012,8,2,21210.78,21210.78,18410.860955882352,2799.919044117647,0.0,0
6496,606,6,4095.21,0.0,,,Streetwear,Everyday,L,3552.4566728647687,2012-07-29,credit_card,delivered,paid_search,70770,Central,,,,,,2012,7,6,24571.260000000002,24571.260000000002,21314.74003718861,3256.5199628113915,0.0,0
6497,1926,5,1109.13,0.0,,,Outdoor,Activewear,L,1058.4376331792655,2012-08-01,credit_card,delivered,organic_search,71753,Central,,,,,,2012,8,2,5545.650000000001,5545.650000000001,5292.1881658963275,253.46183410367303,0.0,0
6498,1926,8,1121.03,0.0,,,Outdoor,Activewear,L,1058.4376331792655,2012-07-30,cod,delivered,paid_search,71753,Central,,,,,,2012,7,0,8968.24,8968.24,8467.501065434124,500.73893456587575,0.0,0
6498,1927,6,1125.8,0.0,,,Outdoor,Activewear,XL,1080.9672667386606,2012-07-30,cod,delivered,paid_search,71753,Central,,,,,,2012,7,0,6754.799999999999,6754.799999999999,6485.803600431964,268.9963995680355,0.0,0
6499,1927,8,1092.94,0.0,,,Outdoor,Activewear,XL,1080.9672667386606,2012-07-29,cod,cancelled,social_media,71753,Central,,,,,,2012,7,6,8743.52,8743.52,8647.738133909284,95.781866090716,0.0,0
6501,2054,4,7201.51,0.0,,,Streetwear,Performance,L,6718.021493857494,2012-07-31,bank_transfer,delivered,paid_search,72390,Central,,,,,,2012,7,1,28806.04,28806.04,26872.085975429974,1933.9540245700264,0.0,0
6502,726,6,1316.98,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-30,bank_transfer,delivered,organic_search,72542,Central,,,,,,2012,7,0,7901.88,7901.88,7645.482457627117,256.39754237288344,0.0,0
6503,725,1,1341.07,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-07-31,credit_card,delivered,email_campaign,72542,Central,,,,,,2012,7,1,1341.07,1341.07,1274.2470762711862,66.82292372881375,0.0,0
6504,2192,5,2574.59,0.0,,,Casual,All-weather,S,2458.3006828621906,2012-07-29,credit_card,delivered,email_campaign,72639,Central,,,,,,2012,7,6,12872.95,12872.95,12291.503414310953,581.4465856890474,0.0,0
6505,1215,3,4228.43,0.0,,,Streetwear,Everyday,XL,2641.63836248636,2012-07-30,credit_card,delivered,direct,73095,Central,,,,,,2012,7,0,12685.29,12685.29,7924.9150874590805,4760.37491254092,0.0,0
6506,2005,1,3694.89,0.0,,,Streetwear,Standard,M,2645.368173,2012-08-02,cod,delivered,paid_search,73160,Central,,,,,,2012,8,3,3694.89,3694.89,2645.368173,1049.521827,0.0,0
6507,725,7,1386.66,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-08-02,apple_pay,delivered,social_media,73505,Central,,,,,,2012,8,3,9706.62,9706.62,8919.729533898304,786.8904661016968,0.0,0
6507,726,4,1329.9,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-08-02,apple_pay,delivered,social_media,73505,Central,,,,,,2012,8,3,5319.6,5319.6,5096.988305084745,222.6116949152556,0.0,0
6508,733,5,4346.82,0.0,,,Outdoor,Activewear,M,2285.383126018868,2012-07-31,credit_card,delivered,organic_search,73527,Central,,,,,,2012,7,1,21734.1,21734.1,11426.91563009434,10307.184369905659,0.0,0
6508,734,6,4442.55,0.0,,,Outdoor,Activewear,L,3725.6734109150943,2012-07-31,credit_card,delivered,organic_search,73527,Central,,,,,,2012,7,1,26655.300000000003,26655.300000000003,22354.040465490565,4301.259534509438,0.0,0
6510,2331,6,7297.5,0.0,,,Streetwear,Performance,XL,6671.816431400832,2012-07-30,credit_card,delivered,referral,75090,Central,,,,,,2012,7,0,43785.0,43785.0,40030.89858840499,3754.1014115950093,0.0,0
6511,2159,6,5662.77,0.0,,,Streetwear,Performance,XL,4892.326173,2012-07-30,credit_card,delivered,paid_search,75701,Central,,,,,,2012,7,0,33976.62,33976.62,29353.957038,4622.662962000002,0.0,0
6512,600,6,9013.63,0.0,,,Streetwear,Everyday,S,4647.361168617297,2012-08-01,credit_card,delivered,paid_search,76210,Central,,,,,,2012,8,2,54081.78,54081.78,27884.167011703783,26197.612988296216,0.0,0
6513,2055,6,7288.83,0.0,,,Streetwear,Performance,XL,6878.097761980831,2012-07-30,cod,cancelled,paid_search,76542,Central,,,,,,2012,7,0,43732.979999999996,43732.979999999996,41268.58657188498,2464.393428115014,0.0,0
6515,2045,4,5478.41,0.0,,,Streetwear,Performance,M,2996.370724257556,2012-08-01,bank_transfer,delivered,organic_search,76544,Central,,,,,,2012,8,2,21913.64,21913.64,11985.482897030224,9928.157102969775,0.0,0
6516,559,3,7516.06,0.0,,,Streetwear,Everyday,XL,6569.1141994737945,2012-07-30,paypal,delivered,social_media,76643,Central,,,,,,2012,7,0,22548.18,22548.18,19707.342598421383,2840.8374015786176,0.0,0
6516,826,6,12644.24,0.0,,,Streetwear,Balanced,L,12093.885157049066,2012-07-30,paypal,delivered,social_media,76643,Central,,,,,,2012,7,0,75865.44,75865.44,72563.3109422944,3302.129057705606,0.0,0
6520,2280,7,1926.46,0.0,,,Outdoor,Premium,S,1878.610347457627,2012-08-01,paypal,returned,direct,77381,Central,,,,,,2012,8,2,13485.220000000001,13485.220000000001,13150.27243220339,334.9475677966111,0.0,0
6521,1920,6,3385.84,0.0,,,Casual,All-weather,S,3198.272823529412,2012-07-30,credit_card,delivered,organic_search,77401,Central,,,,,,2012,7,0,20315.04,20315.04,19189.63694117647,1125.4030588235291,0.0,0
6522,2400,1,1148.64,0.0,,,GenZ,Trendy,S,1053.798008379888,2012-08-01,credit_card,delivered,paid_search,77904,Central,,,,,,2012,8,2,1148.64,1148.64,1053.798008379888,94.84199162011214,0.0,0
6523,2252,4,1618.82,0.0,,,Outdoor,Activewear,S,1087.4139431472274,2012-07-30,credit_card,delivered,email_campaign,78221,Central,,,,,,2012,7,0,6475.28,6475.28,4349.65577258891,2125.62422741109,0.0,0
6525,2327,1,7482.34,0.0,,,Streetwear,Performance,XL,6976.112251565762,2012-07-29,apple_pay,cancelled,paid_search,78255,Central,,,,,,2012,7,6,7482.34,7482.34,6976.112251565762,506.2277484342385,0.0,0
6526,1005,4,1401.19,0.0,,,GenZ,Trendy,M,811.0153861119402,2012-08-02,credit_card,cancelled,referral,78521,Central,,,,,,2012,8,3,5604.76,5604.76,3244.0615444477608,2360.6984555522395,0.0,0
6527,2056,8,3981.87,0.0,,,Streetwear,Performance,S,3791.8749712230215,2012-07-29,cod,delivered,organic_search,78535,Central,,,,,,2012,7,6,31854.96,31854.96,30334.99976978417,1519.9602302158273,0.0,0
6529,826,1,12325.06,0.0,,,Streetwear,Balanced,L,12093.885157049066,2012-07-29,credit_card,shipped,social_media,78628,Central,,,,,,2012,7,6,12325.06,12325.06,12093.885157049066,231.17484295093345,0.0,0
6530,488,2,13119.09,0.0,,,Streetwear,Balanced,S,8786.594026891224,2012-08-01,paypal,delivered,referral,78628,Central,,,,,,2012,8,2,26238.18,26238.18,17573.188053782447,8664.991946217553,0.0,0
6531,443,5,10559.05,0.0,,,Streetwear,Balanced,XL,6176.1917870087545,2012-08-01,cod,delivered,social_media,78652,Central,,,,,,2012,8,2,52795.25,52795.25,30880.958935043775,21914.291064956225,0.0,0
6532,635,3,10675.35,0.0,,,Streetwear,Everyday,XL,9205.430477941176,2012-07-29,apple_pay,delivered,organic_search,78704,Central,,,,,,2012,7,6,32026.050000000003,32026.050000000003,27616.291433823528,4409.758566176475,0.0,0
6533,396,6,11178.78,0.0,,,Streetwear,Balanced,S,10091.01225565364,2012-08-01,credit_card,delivered,organic_search,78750,Central,,,,,,2012,8,2,67072.68000000001,67072.68000000001,60546.073533921845,6526.606466078163,0.0,0
6535,671,8,10757.08,0.0,,,Streetwear,Everyday,XL,7866.463912105264,2012-07-31,credit_card,delivered,paid_search,79108,Central,,,,,,2012,7,1,86056.64,86056.64,62931.71129684211,23124.928703157886,0.0,0
6536,2332,1,5738.48,0.0,,,Streetwear,Performance,S,4554.448614669184,2012-08-02,credit_card,delivered,organic_search,79762,Central,,,,,,2012,8,3,5738.48,5738.48,4554.448614669184,1184.0313853308153,0.0,0
6538,1215,2,4210.79,0.0,,,Streetwear,Everyday,XL,2641.63836248636,2012-08-01,apple_pay,delivered,social_media,80540,Central,,,,,,2012,8,2,8421.58,8421.58,5283.27672497272,3138.3032750272796,0.0,0
6539,1120,7,2265.77,0.0,,,Outdoor,Premium,S,2045.792067416016,2012-08-02,credit_card,cancelled,email_campaign,80863,Central,,,,,,2012,8,3,15860.39,15860.39,14320.544471912111,1539.845528087888,0.0,0
6540,910,8,5280.14,0.0,,,Streetwear,Performance,L,4846.178815517877,2012-07-31,paypal,cancelled,referral,81147,West,,,,,,2012,7,1,42241.12,42241.12,38769.43052414302,3471.6894758569833,0.0,0
6542,1991,1,3734.52,0.0,,,Outdoor,Premium,XL,3327.7190234499017,2012-07-30,paypal,delivered,social_media,83401,West,,,,,,2012,7,0,3734.52,3734.52,3327.7190234499017,406.8009765500983,0.0,0
6543,1946,3,3416.05,0.0,,,Outdoor,Activewear,L,2625.465717,2012-07-31,credit_card,delivered,paid_search,83686,West,,,,,,2012,7,1,10248.150000000001,10248.150000000001,7876.397151,2371.7528490000013,0.0,0
6544,1947,8,3374.22,0.0,,,Outdoor,Activewear,XL,2821.255164,2012-08-01,cod,delivered,email_campaign,83686,West,,,,,,2012,8,2,26993.76,26993.76,22570.041312,4423.718687999997,0.0,0
6544,2161,7,6927.6,0.0,,,Streetwear,Performance,M,5840.86797,2012-08-01,cod,delivered,email_campaign,83686,West,,,,,,2012,8,2,48493.200000000004,48493.200000000004,40886.07579,7607.124210000002,0.0,0
6545,1946,1,3293.53,0.0,,,Outdoor,Activewear,L,2625.465717,2012-07-29,credit_card,delivered,email_campaign,83686,West,,,,,,2012,7,6,3293.53,3293.53,2625.465717,668.0642830000002,0.0,0
6545,1947,5,3477.48,0.0,,,Outdoor,Activewear,XL,2821.255164,2012-07-29,credit_card,delivered,email_campaign,83686,West,,,,,,2012,7,6,17387.4,17387.4,14106.27582,3281.1241800000007,0.0,0
6547,725,6,1327.84,0.0,,,Outdoor,Activewear,M,1274.2470762711862,2012-07-31,credit_card,delivered,paid_search,83856,West,,,,,,2012,7,1,7967.039999999999,7967.039999999999,7645.482457627117,321.5575423728824,0.0,0
6547,726,5,1315.1,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-31,credit_card,delivered,paid_search,83856,West,,,,,,2012,7,1,6575.5,6575.5,6371.235381355931,204.26461864406883,0.0,0
6548,726,7,1355.84,0.0,,,Outdoor,Activewear,L,1274.2470762711862,2012-07-31,cod,cancelled,direct,83856,West,,,,,,2012,7,1,9490.88,9490.88,8919.729533898304,571.1504661016952,0.0,0
6550,1191,5,3182.41,0.0,,,Streetwear,Performance,XL,2351.657748618557,2012-08-02,apple_pay,delivered,email_campaign,84321,West,,,,,,2012,8,3,15912.05,15912.05,11758.288743092784,4153.761256907215,0.0,0
6551,976,3,3818.46,0.0,,,Streetwear,Everyday,S,3764.050426380368,2012-08-02,cod,delivered,organic_search,85296,West,,,,,,2012,8,3,11455.380000000001,11455.380000000001,11292.151279141104,163.22872085889685,0.0,0
6552,767,7,1163.63,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-08-01,credit_card,delivered,direct,85532,West,,,,,,2012,8,2,8145.410000000001,8145.410000000001,4101.286572333848,4044.1234276661526,0.0,0
6553,768,2,1132.14,0.0,,,Outdoor,Activewear,S,728.9261428979906,2012-08-01,bank_transfer,delivered,organic_search,85532,West,,,,,,2012,8,2,2264.28,2264.28,1457.8522857959813,806.4277142040189,0.0,0
6554,1227,7,3756.44,0.0,,,Streetwear,Everyday,XL,3196.497995060721,2012-08-01,credit_card,delivered,social_media,87042,West,,,,,,2012,8,2,26295.08,26295.08,22375.485965425047,3919.594034574955,0.0,0
6557,2396,2,1161.1,0.0,,,GenZ,Trendy,S,799.0157764726027,2012-07-31,credit_card,delivered,social_media,90602,West,,,,,,2012,7,1,2322.2,2322.2,1598.0315529452055,724.1684470547943,0.0,0
6559,103,4,10534.92,0.0,,,Streetwear,Balanced,XL,7115.183364725037,2012-08-01,credit_card,delivered,paid_search,91602,West,,,,,,2012,8,2,42139.68,42139.68,28460.733458900148,13678.946541099853,0.0,0
6560,767,7,1190.18,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-07-31,credit_card,returned,social_media,91739,West,,,,,,2012,7,1,8331.26,8331.26,4101.286572333848,4229.973427666152,0.0,0
6562,289,8,10379.42,0.0,,,Streetwear,Performance,M,10075.7475,2012-08-01,credit_card,delivered,email_campaign,91744,West,,,,,,2012,8,2,83035.36,83035.36,80605.98,2429.3800000000047,0.0,0
6563,2053,1,3955.93,0.0,,,Streetwear,Performance,M,2068.3965302835823,2012-08-02,credit_card,delivered,referral,91803,West,,,,,,2012,8,3,3955.93,3955.93,2068.3965302835823,1887.5334697164176,0.0,0
6564,2255,1,720.11,0.0,,,Outdoor,Activewear,XL,679.8208281700287,2012-07-30,paypal,delivered,organic_search,92026,West,,,,,,2012,7,0,720.11,720.11,679.8208281700287,40.28917182997134,0.0,0
6565,2254,2,728.12,0.0,,,Outdoor,Activewear,L,486.6801528825648,2012-07-30,credit_card,delivered,organic_search,92026,West,,,,,,2012,7,0,1456.24,1456.24,973.3603057651296,482.8796942348704,0.0,0
6567,267,3,4021.53,0.0,,,Streetwear,Standard,XL,3405.105884328358,2012-08-01,credit_card,delivered,social_media,92102,West,,,,,,2012,8,2,12064.59,12064.59,10215.317652985075,1849.272347014925,0.0,0
6568,2280,3,1958.58,0.0,,,Outdoor,Premium,S,1878.610347457627,2012-07-30,paypal,delivered,organic_search,92117,West,,,,,,2012,7,0,5875.74,5875.74,5635.831042372882,239.90895762711807,0.0,0
6570,2253,4,1555.25,0.0,,,Outdoor,Activewear,M,1250.8665609063096,2012-07-30,cod,delivered,organic_search,92131,West,,,,,,2012,7,0,6221.0,6221.0,5003.466243625238,1217.5337563747617,0.0,0
6571,2252,4,1584.67,0.0,,,Outdoor,Activewear,S,1087.4139431472274,2012-07-31,credit_card,delivered,referral,92131,West,,,,,,2012,7,1,6338.68,6338.68,4349.65577258891,1989.0242274110906,0.0,0
6572,2045,7,5562.54,0.0,,,Streetwear,Performance,M,2996.370724257556,2012-07-30,apple_pay,delivered,social_media,92155,West,,,,,,2012,7,0,38937.78,38937.78,20974.595069802894,17963.184930197105,0.0,0
6574,1186,4,4696.08,0.0,,,Streetwear,Performance,L,2901.113711337278,2012-07-30,credit_card,delivered,paid_search,92555,West,,,,,,2012,7,0,18784.32,18784.32,11604.454845349112,7179.865154650888,0.0,0
6576,785,8,695.27,0.0,,,Outdoor,Activewear,M,441.24403558249776,2012-08-02,credit_card,delivered,organic_search,92647,West,,,,,,2012,8,3,5562.16,5562.16,3529.952284659982,2032.2077153400178,0.0,0
6577,786,7,703.71,0.0,,,Outdoor,Activewear,L,645.842443454877,2012-07-30,credit_card,delivered,referral,92647,West,,,,,,2012,7,0,4925.97,4925.97,4520.897104184139,405.07289581586156,0.0,0
6578,768,3,1145.78,0.0,,,Outdoor,Activewear,S,728.9261428979906,2012-08-02,paypal,paid,referral,92679,West,,,,,,2012,8,3,3437.34,3437.34,2186.778428693972,1250.5615713060283,0.0,0
6579,767,5,1139.51,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-07-31,cod,delivered,organic_search,92679,West,,,,,,2012,7,1,5697.55,5697.55,2929.490408809892,2768.059591190108,0.0,0
6579,768,6,1130.58,0.0,,,Outdoor,Activewear,S,728.9261428979906,2012-07-31,cod,delivered,organic_search,92679,West,,,,,,2012,7,1,6783.48,6783.48,4373.556857387944,2409.923142612056,0.0,0
6580,767,2,1136.5,0.0,,,Outdoor,Activewear,XL,585.8980817619783,2012-08-01,credit_card,delivered,referral,92679,West,,,,,,2012,8,2,2273.0,2273.0,1171.7961635239567,1101.2038364760433,0.0,0
6582,2145,8,4700.62,0.0,,,Streetwear,Standard,M,3923.96545020848,2012-08-02,paypal,delivered,organic_search,92821,West,,,,,,2012,8,3,37604.96,37604.96,31391.72360166784,6213.236398332159,0.0,0
6584,936,5,6501.64,0.0,,,Streetwear,Performance,S,5928.292125,2012-07-31,credit_card,delivered,email_campaign,92887,West,,,,,,2012,7,1,32508.2,32508.2,29641.460625,2866.739375000001,0.0,0
6585,1066,8,3879.49,0.0,,,Outdoor,Activewear,L,3311.008142812692,2012-08-02,cod,delivered,social_media,93003,West,,,,,,2012,8,3,31035.92,31035.92,26488.065142501535,4547.854857498463,0.0,0
6586,1065,5,3738.34,0.0,,,Outdoor,Activewear,M,2473.179774844422,2012-08-02,credit_card,delivered,social_media,93003,West,,,,,,2012,8,3,18691.7,18691.7,12365.89887422211,6325.801125777891,0.0,0
6588,2252,7,1624.67,0.0,,,Outdoor,Activewear,S,1087.4139431472274,2012-07-31,credit_card,delivered,direct,93940,West,,,,,,2012,7,1,11372.69,11372.69,7611.897602030592,3760.7923979694087,0.0,0
6588,2253,4,1570.21,0.0,,,Outdoor,Activewear,M,1250.8665609063096,2012-07-31,credit_card,delivered,direct,93940,West,,,,,,2012,7,1,6280.84,6280.84,5003.466243625238,1277.3737563747618,0.0,0
