Date,Revenue,COGS,east_rev,total_rev_reg,east_share,senior_share,standard_share,promo_rate,avg_discount,n_returns,refund_total,n_orders,return_rate,pay_credit_card_share,pay_cod_share,pay_bank_transfer_share,device_mobile_share,device_desktop_share,aov,avg_qty,acq_email_campaign_share,acq_social_media_share,acq_organic_search_share,web_sessions,web_visitors,web_bounce,web_duration,avg_rating,n_reviews,avg_delivery_days,avg_shipping_fee
2018-10-02,1807247.84,1354070.12,842674.8999999999,1807247.8399999999,0.466275228747818,0.109375,0.0,0.0,0.0,12.0,172860.93,64,0.1875,0.546875,0.0625,0.078125,0.390625,0.421875,28238.247499999998,4.461538461538462,0.1875,0.125,0.28125,20271.0,15969.0,0.00454,243.0,3.789473684210526,19.0,4.655172413793103,3.7960344827586203
2018-10-03,1798411.4,1414782.3,758988.61,1798411.4,0.4220328062867039,0.10526315789473684,0.028777531103283707,0.0,0.0,6.0,53946.15,57,0.10526315789473684,0.5614035087719298,0.10526315789473684,0.0,0.49122807017543857,0.2982456140350877,31551.077192982462,4.338983050847458,0.07017543859649122,0.22807017543859648,0.3333333333333333,19658.0,15280.0,0.00385,282.1,3.6785714285714284,28.0,4.14,2.9072000000000005
2018-10-04,2726313.6,2140614.37,828746.73,2726313.6,0.3039807049343113,0.14925373134328357,0.015264538899706914,0.0,0.0,8.0,120199.65000000001,67,0.11940298507462686,0.5522388059701493,0.1044776119402985,0.05970149253731343,0.5074626865671642,0.3582089552238806,40691.247761194034,5.352112676056338,0.1791044776119403,0.11940298507462686,0.3283582089552239,18539.0,14197.0,0.0041,301.5,4.2592592592592595,27.0,4.566666666666666,2.7613333333333334
2018-10-05,2484898.47,1911895.45,1195974.4500000002,2484898.47,0.48129710909275103,0.15853658536585366,0.028523821337456897,0.0,0.0,8.0,187614.9,82,0.0975609756097561,0.5365853658536586,0.14634146341463414,0.036585365853658534,0.45121951219512196,0.32926829268292684,30303.639878048783,4.117647058823529,0.10975609756097561,0.14634146341463414,0.34146341463414637,20697.0,16077.0,0.0042,172.2,3.652173913043478,23.0,4.5,4.8547142857142855
2018-10-06,2157385.6,1668290.7,904955.7,2157385.6,0.4194686846894686,0.18072289156626506,0.0,0.0,0.0,5.0,89004.93,83,0.060240963855421686,0.5903614457831325,0.13253012048192772,0.04819277108433735,0.5180722891566265,0.37349397590361444,25992.597590361445,3.988372093023256,0.08433734939759036,0.2289156626506024,0.3253012048192771,16653.0,12906.0,0.00459,151.6,3.52,25.0,4.042857142857143,4.159714285714286
2018-10-07,2767415.65,2075893.96,1290151.19,2767415.6500000004,0.4661935007847483,0.056179775280898875,0.03663126281735091,0.0,0.0,5.0,110153.89,89,0.056179775280898875,0.6067415730337079,0.19101123595505617,0.033707865168539325,0.48314606741573035,0.3707865168539326,31094.55786516854,4.622448979591836,0.1348314606741573,0.25842696629213485,0.23595505617977527,17138.0,13053.0,0.0047,117.9,4.04,25.0,4.026315789473684,3.711842105263158
2018-10-08,3075660.75,2408923.48,1101720.1099999999,3075660.75,0.3582059919970042,0.1346153846153846,0.01293327945873094,0.0,0.0,5.0,92458.70999999999,104,0.04807692307692308,0.5096153846153846,0.17307692307692307,0.04807692307692308,0.36538461538461536,0.41346153846153844,29573.66105769231,4.675675675675675,0.1346153846153846,0.19230769230769232,0.3173076923076923,19068.0,13677.0,0.00561,170.3,4.111111111111111,18.0,4.617977528089888,3.3656179775280903
2018-10-09,2768213.46,2199027.83,1443253.56,2768213.46,0.5213664267061255,0.14942528735632185,0.02779413549994082,0.0,0.0,7.0,153708.68,87,0.08045977011494253,0.5862068965517241,0.11494252873563218,0.10344827586206896,0.4482758620689655,0.40229885057471265,31818.545517241375,4.648351648351649,0.12643678160919541,0.1839080459770115,0.27586206896551724,19974.0,16002.0,0.00525,192.4,3.96,25.0,4.367088607594937,2.0659493670886078
2018-10-10,1759060.3,1352309.05,456455.87,1759060.3,0.2594884723394644,0.05357142857142857,0.010637270365319482,0.0,0.0,17.0,197414.88999999998,56,0.30357142857142855,0.5178571428571429,0.14285714285714285,0.08928571428571429,0.3392857142857143,0.44642857142857145,31411.79107142857,4.275862068965517,0.05357142857142857,0.16071428571428573,0.35714285714285715,17449.0,12425.0,0.00542,291.6,4.157894736842105,19.0,4.6875,2.1593750000000003
2018-10-11,2288675.28,1804152.97,888822.88,2288675.2800000003,0.38835691885482326,0.12857142857142856,0.024023049700611095,0.0,0.0,9.0,115396.03,70,0.12857142857142856,0.5285714285714286,0.2,0.07142857142857142,0.4142857142857143,0.4142857142857143,32695.36114285714,4.3561643835616435,0.05714285714285714,0.22857142857142856,0.35714285714285715,19030.0,14401.0,0.00354,243.5,3.8333333333333335,18.0,4.265625,4.68140625
2018-10-12,3801607.19,3093283.75,1580681.97,3801607.19,0.41579308197804626,0.10909090909090909,0.0128119628267012,0.0,0.0,8.0,110802.11,110,0.07272727272727272,0.5181818181818182,0.14545454545454545,0.045454545454545456,0.5,0.42727272727272725,34560.065363636364,4.396551724137931,0.09090909090909091,0.18181818181818182,0.39090909090909093,18202.0,13618.0,0.0033,137.8,3.55,20.0,4.3478260869565215,4.015
2018-10-13,3486645.25,2756384.22,1614420.73,3486645.25,0.46302982214780813,0.17525773195876287,0.01969202057479177,0.0,0.0,7.0,126468.51,97,0.07216494845360824,0.5463917525773195,0.13402061855670103,0.041237113402061855,0.35051546391752575,0.44329896907216493,35944.79639175258,4.881188118811881,0.10309278350515463,0.2268041237113402,0.29896907216494845,19872.0,15725.0,0.00442,131.6,3.7,20.0,4.91764705882353,2.6845882352941177
2018-10-14,3516624.21,2744217.98,1554467.62,3516624.21,0.4420340437797305,0.09615384615384616,0.018706852387847264,0.0,0.0,6.0,130454.45999999999,104,0.057692307692307696,0.5576923076923077,0.15384615384615385,0.04807692307692308,0.4230769230769231,0.46153846153846156,33813.69432692308,4.831775700934579,0.10576923076923077,0.21153846153846154,0.3269230769230769,20239.0,14377.0,0.00438,200.6,4.142857142857143,21.0,4.698924731182796,4.04268817204301
2018-10-15,3593428.63,2809961.8,1875649.97,3593428.63,0.5219666683626328,0.11904761904761904,0.027718900319442276,0.0,0.0,5.0,43729.399999999994,126,0.03968253968253968,0.5,0.15079365079365079,0.07936507936507936,0.5,0.373015873015873,28519.274841269846,4.350746268656716,0.1111111111111111,0.2222222222222222,0.35714285714285715,17769.0,13147.0,0.00481,233.4,3.9655172413793105,29.0,4.527777777777778,4.236296296296296
2018-10-16,4126610.48,3221862.51,1874132.45,4126610.48,0.45415782737022464,0.13636363636363635,0.0026936974191952325,0.0,0.0,11.0,224682.59,132,0.08333333333333333,0.5606060606060606,0.12121212121212122,0.05303030303030303,0.49242424242424243,0.3409090909090909,31262.200606060604,4.496503496503497,0.15151515151515152,0.22727272727272727,0.19696969696969696,19688.0,14863.0,0.00362,108.0,4.0,20.0,4.603448275862069,3.9956896551724137
2018-10-17,2193280.79,1721100.93,1156975.43,2193280.79,0.5275090336244636,0.08108108108108109,0.01920027758962864,0.0,0.0,6.0,55213.149999999994,74,0.08108108108108109,0.6081081081081081,0.13513513513513514,0.04054054054054054,0.40540540540540543,0.4594594594594595,29638.929594594596,4.133333333333334,0.0945945945945946,0.24324324324324326,0.28378378378378377,19552.0,14296.0,0.0037,240.5,3.9,10.0,4.569230769230769,3.6396923076923073
2018-10-18,2364712.74,1825738.91,1036873.5299999999,2364712.7399999998,0.43847758438515455,0.1111111111111111,0.0012247322691719415,0.0,0.0,5.0,62072.31,72,0.06944444444444445,0.625,0.1527777777777778,0.041666666666666664,0.4166666666666667,0.3472222222222222,32843.232500000006,4.613333333333333,0.08333333333333333,0.20833333333333334,0.3611111111111111,19459.0,14580.0,0.00469,250.1,3.875,16.0,4.53030303030303,4.167727272727273
2018-10-19,2753648.17,2191447.61,1403653.63,2753648.17,0.5097432726854135,0.08333333333333333,0.019198182460615512,0.0,0.0,13.0,143235.86000000002,96,0.13541666666666666,0.5520833333333334,0.17708333333333334,0.08333333333333333,0.4375,0.46875,28683.835104166672,4.378640776699029,0.14583333333333334,0.13541666666666666,0.34375,20461.0,14643.0,0.0047,177.2,4.027027027027027,37.0,4.466666666666667,5.34
2018-10-20,3067392.26,2428564.0,1454782.6,3067392.26,0.4742734142518832,0.13829787234042554,0.024716793149892086,0.0,0.0,6.0,83530.35,94,0.06382978723404255,0.5212765957446809,0.18085106382978725,0.07446808510638298,0.5,0.3617021276595745,32631.832553191485,4.524752475247524,0.13829787234042554,0.13829787234042554,0.26595744680851063,18986.0,13449.0,0.00465,200.6,4.125,16.0,4.626506024096385,3.7916867469879514
2018-10-21,2965006.46,2322786.28,1391892.69,2965006.46,0.4694400193650843,0.13008130081300814,0.019427222428378788,0.0,0.0,11.0,122515.75,123,0.08943089430894309,0.6016260162601627,0.0975609756097561,0.04065040650406504,0.5121951219512195,0.37398373983739835,24105.74357723577,3.7761194029850746,0.13008130081300814,0.17886178861788618,0.34959349593495936,16474.0,13416.0,0.00505,168.9,4.4,20.0,4.504587155963303,4.791743119266054
2018-10-22,3760345.32,3093167.35,2136471.7,3760345.3200000003,0.5681583786033778,0.11864406779661017,0.0,0.0,0.0,2.0,32961.67,118,0.01694915254237288,0.4915254237288136,0.2033898305084746,0.05084745762711865,0.4576271186440678,0.3898305084745763,31867.333220338987,4.479674796747967,0.1016949152542373,0.17796610169491525,0.3389830508474576,16423.0,12464.0,0.00535,265.1,3.9285714285714284,14.0,4.4953271028037385,3.4907476635514016
2018-10-23,3210408.93,2590626.71,1802908.6500000001,3210408.93,0.5615822436676314,0.11864406779661017,0.01597388404971824,0.0,0.0,7.0,49385.06,118,0.059322033898305086,0.5,0.15254237288135594,0.0423728813559322,0.4406779661016949,0.2796610169491525,27206.85533898305,4.352,0.07627118644067797,0.2288135593220339,0.3135593220338983,18758.0,14397.0,0.00516,260.6,3.782608695652174,23.0,4.456310679611651,4.9540776699029125
2018-10-24,2388950.39,1810211.59,895078.19,2388950.3899999997,0.37467424763056717,0.10588235294117647,0.05456464501969001,0.0,0.0,7.0,76251.21,85,0.08235294117647059,0.5411764705882353,0.21176470588235294,0.03529411764705882,0.4588235294117647,0.43529411764705883,28105.298705882353,4.43956043956044,0.08235294117647059,0.18823529411764706,0.32941176470588235,19856.0,16190.0,0.00573,262.3,4.111111111111111,18.0,4.467532467532467,5.07090909090909
2018-10-25,2281239.32,1789602.98,1039612.1500000001,2281239.3200000003,0.45572252805111213,0.12658227848101267,0.014004997073257532,0.0,0.0,2.0,30743.37,79,0.02531645569620253,0.5822784810126582,0.10126582278481013,0.02531645569620253,0.45569620253164556,0.379746835443038,28876.447088607594,4.172413793103448,0.12658227848101267,0.22784810126582278,0.26582278481012656,20502.0,15589.0,0.00381,269.5,3.727272727272727,11.0,4.887323943661972,3.2328169014084507
2018-10-26,2925667.62,2326884.75,1007915.8,2925667.62,0.34450796567246417,0.13131313131313133,0.0,0.0,0.0,10.0,162563.42,99,0.10101010101010101,0.5454545454545454,0.12121212121212122,0.06060606060606061,0.3939393939393939,0.43434343434343436,29552.19818181818,4.6415094339622645,0.09090909090909091,0.26262626262626265,0.30303030303030304,20468.0,16548.0,0.0053,180.3,3.9375,16.0,4.8,3.6685882352941173
2018-10-27,3517566.83,2788248.35,1647318.89,3517566.83,0.4683120377275106,0.12396694214876033,0.004351362956194354,0.0,0.0,8.0,44914.86,121,0.06611570247933884,0.6198347107438017,0.1487603305785124,0.06611570247933884,0.4793388429752066,0.36363636363636365,29070.800247933887,4.409090909090909,0.11570247933884298,0.19834710743801653,0.2809917355371901,17633.0,14288.0,0.00355,240.0,4.066666666666666,30.0,4.644230769230769,2.8983653846153845
2018-10-28,5148086.02,4236118.44,2235307.52,5148086.02,0.43420166471888133,0.12727272727272726,0.011321698933072607,0.0,0.0,8.0,101279.78,165,0.048484848484848485,0.45454545454545453,0.20606060606060606,0.07878787878787878,0.4121212121212121,0.44242424242424244,31200.521333333338,4.4316939890710385,0.12727272727272726,0.18181818181818182,0.2909090909090909,18790.0,14337.0,0.00374,265.4,3.8275862068965516,29.0,4.496402877697841,4.221942446043165
2018-10-29,6121160.36,4854267.79,2564187.14,6121160.36,0.4189054017856183,0.10152284263959391,0.004840688408300415,0.0,0.0,6.0,58099.86,197,0.030456852791878174,0.47715736040609136,0.14720812182741116,0.07106598984771574,0.5279187817258884,0.3553299492385787,31071.88,4.4520547945205475,0.15736040609137056,0.17766497461928935,0.29949238578680204,16800.0,12522.0,0.00475,118.8,3.8333333333333335,18.0,4.42603550295858,3.6143195266272192
2018-10-30,5647021.76,4534254.48,1834390.4500000002,5647021.760000001,0.324842107567866,0.13664596273291926,0.011805068730601102,0.0,0.0,6.0,96749.77,161,0.037267080745341616,0.5962732919254659,0.14906832298136646,0.043478260869565216,0.4472049689440994,0.422360248447205,35074.66931677018,4.740331491712707,0.13664596273291926,0.20496894409937888,0.2546583850931677,20762.0,15120.0,0.00388,247.9,3.888888888888889,18.0,4.413043478260869,3.718768115942029
2018-10-31,5340696.76,4313400.22,2315340.46,5340696.76,0.4335277893590798,0.12941176470588237,0.017992981874522303,0.0,0.0,4.0,42671.98,170,0.023529411764705882,0.48823529411764705,0.14705882352941177,0.03529411764705882,0.4588235294117647,0.38823529411764707,31415.86329411766,4.481481481481482,0.08823529411764706,0.2235294117647059,0.31176470588235294,18241.0,13224.0,0.00501,104.5,3.0714285714285716,14.0,4.3881578947368425,3.59625
2018-11-01,4100504.23,3207191.36,1636160.5899999999,4100504.2299999995,0.3990144865671801,0.11538461538461539,0.025046436789067764,0.0,0.0,6.0,54118.18,130,0.046153846153846156,0.5461538461538461,0.1076923076923077,0.06153846153846154,0.49230769230769234,0.36923076923076925,31542.340230769234,4.617021276595745,0.11538461538461539,0.17692307692307693,0.4461538461538462,15431.0,12049.0,0.0042,230.1,3.8461538461538463,26.0,4.388888888888889,3.6350925925925925
2018-11-02,1332091.2,973346.43,713707.7199999999,1332091.2,0.5357799225758716,0.14285714285714285,0.01598139827062892,0.0,0.0,8.0,83358.9,49,0.16326530612244897,0.6122448979591837,0.22448979591836735,0.0,0.6122448979591837,0.32653061224489793,27185.53469387756,4.365384615384615,0.08163265306122448,0.2857142857142857,0.32653061224489793,13047.0,9573.0,0.00564,127.6,4.333333333333333,18.0,5.159090909090909,3.5611363636363635
2018-11-03,1775113.55,1429465.35,664145.05,1775113.55,0.37414229078472194,0.12307692307692308,0.015367298615911075,0.0,0.0,3.0,19220.28,65,0.046153846153846156,0.5076923076923077,0.18461538461538463,0.03076923076923077,0.4,0.4,27309.439230769232,4.549295774647887,0.1076923076923077,0.2,0.3230769230769231,14646.0,11622.0,0.00537,293.0,3.4285714285714284,7.0,4.654545454545454,3.021090909090909
2018-11-04,2595301.17,2110463.11,1078523.6300000001,2595301.17,0.41556781250169905,0.1375,0.0,0.0,0.0,5.0,125790.75,80,0.0625,0.575,0.0875,0.075,0.4875,0.3625,32441.264625000003,4.467391304347826,0.1125,0.2375,0.2,16325.0,12263.0,0.00457,314.8,3.5625,16.0,4.521739130434782,4.009565217391304
2018-11-05,2667990.75,2059523.3,889863.02,2667990.75,0.3335330229312077,0.13793103448275862,0.027042882363816294,0.0,0.0,11.0,262674.3,87,0.12643678160919541,0.5402298850574713,0.1724137931034483,0.04597701149425287,0.5057471264367817,0.3793103448275862,30666.560344827587,4.604166666666667,0.1839080459770115,0.25287356321839083,0.25287356321839083,13853.0,9904.0,0.00508,160.2,4.071428571428571,14.0,4.472972972972973,4.872162162162162
2018-11-06,2019349.93,1662050.67,754751.96,2019349.93,0.37375986637442277,0.01639344262295082,0.01899842094232771,0.0,0.0,4.0,43103.96,61,0.06557377049180328,0.5409836065573771,0.21311475409836064,0.03278688524590164,0.32786885245901637,0.5245901639344263,33104.09721311476,4.895522388059701,0.01639344262295082,0.16393442622950818,0.3770491803278688,15092.0,12371.0,0.00427,308.8,4.166666666666667,18.0,4.4423076923076925,2.965961538461538
2018-11-07,2141247.67,1769789.01,900993.84,2141247.67,0.4207798344037427,0.09523809523809523,0.0,0.0,0.0,7.0,126261.19,63,0.1111111111111111,0.5238095238095238,0.25396825396825395,0.0,0.49206349206349204,0.3333333333333333,33988.05825396825,4.458333333333333,0.15873015873015872,0.19047619047619047,0.38095238095238093,16607.0,12795.0,0.00418,105.6,3.5238095238095237,21.0,4.509090909090909,2.8523636363636364
2018-11-08,1913450.02,1511722.76,776838.27,1913450.0199999998,0.40598827347473654,0.05,0.0,0.0,0.0,9.0,154638.39,60,0.15,0.5166666666666667,0.15,0.03333333333333333,0.55,0.2833333333333333,31890.833666666666,4.921875,0.13333333333333333,0.11666666666666667,0.35,17730.0,13648.0,0.00345,112.3,4.384615384615385,13.0,4.622641509433962,3.5745283018867924
2018-11-09,2619129.29,2039164.75,1233056.4500000002,2619129.29,0.4707886910004356,0.0958904109589041,0.0,0.0,0.0,5.0,52594.55,73,0.0684931506849315,0.547945205479452,0.1917808219178082,0.0410958904109589,0.4931506849315068,0.3972602739726027,35878.483424657534,4.9743589743589745,0.136986301369863,0.0684931506849315,0.3698630136986301,14879.0,12155.0,0.00527,155.6,3.6,25.0,4.39344262295082,3.7336065573770494
2018-11-10,2402388.27,1910373.68,1337148.05,2402388.27,0.5565911500225565,0.14084507042253522,0.0,0.0,0.0,10.0,174361.25999999998,71,0.14084507042253522,0.5774647887323944,0.18309859154929578,0.014084507042253521,0.5211267605633803,0.36619718309859156,33836.454507042254,4.963414634146342,0.15492957746478872,0.2112676056338028,0.36619718309859156,15586.0,11264.0,0.00494,278.0,3.85,20.0,4.6,3.9618461538461536
2018-11-11,3568388.14,2844379.91,1799156.27,3568388.1399999997,0.5041929855758348,0.10810810810810811,0.0017630593290784784,0.0,0.0,7.0,165765.53999999998,111,0.06306306306306306,0.5495495495495496,0.17117117117117117,0.05405405405405406,0.32432432432432434,0.4144144144144144,32147.640900900897,4.52755905511811,0.08108108108108109,0.26126126126126126,0.25225225225225223,18244.0,14668.0,0.00532,291.4,4.16,25.0,4.565656565656566,3.3562626262626263
2018-11-12,2517159.72,2054634.4,975477.8600000001,2517159.72,0.3875311734290743,0.07777777777777778,0.0,0.0,0.0,4.0,53217.44,90,0.044444444444444446,0.5333333333333333,0.18888888888888888,0.044444444444444446,0.4666666666666667,0.4,27968.44133333333,4.591397849462366,0.1,0.15555555555555556,0.3,15697.0,11542.0,0.00575,129.6,3.888888888888889,18.0,4.481012658227848,6.395949367088608
2018-11-13,1925203.6,1550255.36,781950.1900000001,1925203.6,0.40616493237390583,0.15625,0.0,0.0,0.0,3.0,48708.409999999996,64,0.046875,0.5625,0.109375,0.078125,0.359375,0.5,30081.30625,4.375,0.109375,0.140625,0.328125,15702.0,11307.0,0.00447,179.5,4.333333333333333,15.0,4.737704918032787,3.216885245901639
2018-11-14,1687382.45,1226935.5,737044.9900000001,1687382.45,0.43679782849466053,0.04225352112676056,0.011010070657070069,0.0,0.0,9.0,111160.01000000001,71,0.1267605633802817,0.4225352112676056,0.22535211267605634,0.028169014084507043,0.39436619718309857,0.43661971830985913,23765.950000000004,4.373333333333333,0.15492957746478872,0.18309859154929578,0.23943661971830985,16436.0,12825.0,0.00487,198.1,4.0,24.0,4.377049180327869,6.727049180327868
2018-11-15,2055680.2,1571568.0,816934.2500000001,2055680.2000000002,0.39740337529154585,0.04285714285714286,0.08975961825190512,0.0,0.0,8.0,216249.25,70,0.11428571428571428,0.5428571428571428,0.14285714285714285,0.05714285714285714,0.34285714285714286,0.5285714285714286,29366.86,4.56,0.14285714285714285,0.18571428571428572,0.22857142857142856,14003.0,10197.0,0.00433,199.7,4.0,21.0,4.433333333333334,2.8161666666666667
2018-11-16,2040967.69,1635316.04,631246.8900000001,2040967.69,0.30928803679395833,0.11494252873563218,0.016161960898067915,0.0,0.0,10.0,185046.39,87,0.11494252873563218,0.5517241379310345,0.10344827586206896,0.034482758620689655,0.4367816091954023,0.39080459770114945,23459.398735632185,4.257731958762887,0.11494252873563218,0.22988505747126436,0.1839080459770115,15836.0,11472.0,0.00438,235.5,3.6818181818181817,22.0,4.4875,4.17325
2018-11-17,2025956.74,1601361.16,577613.1499999999,2025956.74,0.28510635918119354,0.08450704225352113,0.024126438158793066,0.0,0.0,6.0,89841.17,71,0.08450704225352113,0.6056338028169014,0.09859154929577464,0.04225352112676056,0.43661971830985913,0.39436619718309857,28534.60197183099,4.7594936708860756,0.16901408450704225,0.15492957746478872,0.2676056338028169,15104.0,12205.0,0.00538,198.1,4.285714285714286,14.0,4.466666666666667,4.149333333333334
2018-11-18,3630560.3,3005034.69,1179109.8199999998,3630560.3000000007,0.3247735122317069,0.1015625,0.021546095791330058,0.23357664233576642,963.7058394160584,9.0,194770.78,128,0.0703125,0.59375,0.1171875,0.0390625,0.453125,0.4375,28363.75234375,4.605839416058394,0.09375,0.171875,0.3203125,15009.0,11168.0,0.0047,278.3,3.6,15.0,4.572649572649572,4.141025641025641
2018-11-19,2171786.9,1822847.47,1048960.44,2171786.9,0.48299418326908594,0.14285714285714285,0.011101973218458953,0.15584415584415584,1225.4199999999998,8.0,166359.38,70,0.11428571428571428,0.6142857142857143,0.08571428571428572,0.04285714285714286,0.4714285714285714,0.4142857142857143,31025.527142857143,4.0519480519480515,0.11428571428571428,0.2,0.2571428571428571,15077.0,12273.0,0.00549,123.6,3.8,15.0,4.60655737704918,5.146229508196722
2018-11-20,2495899.61,2196442.6,843694.67,2495899.6100000003,0.3380322936946971,0.15476190476190477,0.02289649382172066,0.43956043956043955,2449.588681318681,4.0,63994.12,84,0.047619047619047616,0.5357142857142857,0.08333333333333333,0.09523809523809523,0.38095238095238093,0.4880952380952381,29713.09059523809,4.945054945054945,0.15476190476190477,0.09523809523809523,0.36904761904761907,17846.0,14400.0,0.0045,182.0,3.6470588235294117,17.0,4.328767123287672,5.964931506849315
2018-11-21,1870994.01,1826252.29,855373.08,1870994.0099999998,0.45717574477964257,0.18666666666666668,0.0,0.7951807228915663,3707.3790361445785,5.0,49304.02,75,0.06666666666666667,0.5466666666666666,0.16,0.013333333333333334,0.48,0.38666666666666666,24946.586800000005,4.313253012048193,0.14666666666666667,0.25333333333333335,0.28,15276.0,12136.0,0.00536,156.9,4.0,15.0,4.333333333333333,4.963939393939394
2018-11-22,1690197.81,1647708.27,808349.23,1690197.81,0.47825717511727217,0.1095890410958904,0.002841732471538346,1.0,4390.124415584416,7.0,137476.28,73,0.0958904109589041,0.547945205479452,0.1780821917808219,0.0273972602739726,0.4246575342465753,0.4383561643835616,23153.39465753425,4.675324675324675,0.2054794520547945,0.1506849315068493,0.2602739726027397,15961.0,11888.0,0.00503,136.9,3.923076923076923,13.0,4.409090909090909,7.058939393939394
2018-11-23,1647035.11,1656826.5,621445.5499999999,1647035.11,0.37731165913032655,0.09722222222222222,0.0,1.0,4066.753209876543,4.0,49838.1,72,0.05555555555555555,0.5972222222222222,0.09722222222222222,0.06944444444444445,0.4027777777777778,0.4722222222222222,22875.487638888888,4.617283950617284,0.08333333333333333,0.16666666666666666,0.2916666666666667,17599.0,14309.0,0.0037,273.5,3.7058823529411766,17.0,4.306451612903226,5.234677419354839
2018-11-24,1991985.26,1889498.02,703080.1800000002,1991985.2600000002,0.3529545093119816,0.10227272727272728,0.0,1.0,4107.186082474227,3.0,35037.28,88,0.03409090909090909,0.5113636363636364,0.07954545454545454,0.10227272727272728,0.4431818181818182,0.38636363636363635,22636.196136363633,4.793814432989691,0.07954545454545454,0.26136363636363635,0.3522727272727273,17089.0,12539.0,0.0052,175.8,3.619047619047619,21.0,4.5,5.627325581395349
2018-11-25,2085511.05,2029509.86,741184.11,2085511.05,0.35539687502494893,0.06930693069306931,0.03967863895998057,1.0,3658.7911403508774,4.0,135263.71,101,0.039603960396039604,0.6138613861386139,0.10891089108910891,0.0594059405940594,0.40594059405940597,0.46534653465346537,20648.62425742574,4.535087719298246,0.1485148514851485,0.19801980198019803,0.297029702970297,17558.0,12870.0,0.00326,123.7,4.0,27.0,4.648936170212766,6.256063829787235
2018-11-26,2543960.96,2433523.18,1246308.2,2543960.96,0.48990854010589846,0.17307692307692307,0.03585739774874533,1.0,4275.564285714286,9.0,156763.36000000002,104,0.08653846153846154,0.5673076923076923,0.125,0.057692307692307696,0.5096153846153846,0.36538461538461536,24461.16307692308,4.781512605042017,0.1346153846153846,0.20192307692307693,0.23076923076923078,15157.0,11521.0,0.00441,229.9,3.4375,16.0,4.308510638297872,5.407127659574468
2018-11-27,2369522.33,2218838.51,934179.7600000001,2369522.33,0.39424813523491886,0.14655172413793102,0.018469650800885255,1.0,3702.378828125,4.0,69903.33,116,0.034482758620689655,0.6206896551724138,0.13793103448275862,0.06896551724137931,0.45689655172413796,0.4224137931034483,20426.91663793103,4.6953125,0.08620689655172414,0.19827586206896552,0.31896551724137934,15933.0,11620.0,0.00523,255.0,3.7857142857142856,14.0,4.549019607843137,8.1921568627451
2018-11-28,1733474.59,1753556.92,733153.1199999999,1733474.5899999999,0.4229384867995094,0.14814814814814814,0.029390474076692406,1.0,3768.4230434782608,5.0,48971.630000000005,81,0.06172839506172839,0.5679012345679012,0.13580246913580246,0.06172839506172839,0.4691358024691358,0.38271604938271603,21400.92086419753,4.619565217391305,0.1111111111111111,0.16049382716049382,0.30864197530864196,15834.0,12045.0,0.00481,273.9,4.266666666666667,15.0,4.527777777777778,5.462361111111111
2018-11-29,2226459.09,2127649.92,1048390.58,2226459.09,0.47087798949856297,0.12931034482758622,0.0,1.0,3250.3047445255474,3.0,38772.58,116,0.02586206896551724,0.5517241379310345,0.16379310344827586,0.04310344827586207,0.46551724137931033,0.4051724137931034,19193.612844827585,4.437956204379562,0.1896551724137931,0.21551724137931033,0.27586206896551724,17179.0,13078.0,0.00436,117.9,3.2,15.0,4.326315789473684,6.061578947368421
2018-11-30,2058963.14,2054767.53,670079.7999999999,2058963.1400000001,0.32544526270635415,0.14953271028037382,0.02402749667485548,1.0,3489.7681355932204,2.0,62475.33,107,0.018691588785046728,0.48598130841121495,0.1588785046728972,0.07476635514018691,0.5046728971962616,0.3177570093457944,19242.6461682243,4.3559322033898304,0.102803738317757,0.22429906542056074,0.35514018691588783,15350.0,12215.0,0.00536,188.3,3.764705882352941,17.0,4.849462365591398,8.963225806451613
2018-12-01,1216044.13,1211686.23,481565.45999999996,1216044.13,0.39600985533312844,0.08536585365853659,0.05540572775101509,1.0,2533.4254166666665,6.0,45097.05,82,0.07317073170731707,0.573170731707317,0.06097560975609756,0.0975609756097561,0.4634146341463415,0.35365853658536583,14829.806463414632,4.104166666666667,0.08536585365853659,0.21951219512195122,0.3902439024390244,18574.0,14254.0,0.00366,118.0,3.7777777777777777,18.0,4.3561643835616435,8.071369863013699
2018-12-02,977052.29,950959.05,545662.95,977052.29,0.5584787585933604,0.11864406779661017,0.027483001958881852,1.0,3151.781612903226,4.0,67159.36,59,0.06779661016949153,0.5932203389830508,0.1694915254237288,0.05084745762711865,0.5423728813559322,0.3898305084745763,16560.208305084747,4.758064516129032,0.13559322033898305,0.23728813559322035,0.2542372881355932,19511.0,14644.0,0.00511,238.7,3.75,16.0,4.634615384615385,8.218076923076923
2018-12-03,1855981.25,1750191.91,1014846.1000000001,1855981.25,0.5467976036934641,0.11627906976744186,0.032184926437160935,1.0,3907.328736842105,6.0,114821.82,86,0.06976744186046512,0.5,0.20930232558139536,0.06976744186046512,0.5,0.36046511627906974,21581.177325581397,4.2631578947368425,0.10465116279069768,0.13953488372093023,0.3953488372093023,15506.0,11009.0,0.00522,233.4,4.181818181818182,11.0,4.706666666666667,7.7165333333333335
